can i get egg in a hole with sriracha mayo,order
delete hazelnut from four macchiato and green and nutty,order
could i place an order for seven apple berry,order
Can i get a short san pellegrino limonata,order
id like to get four tuna for andi benedikta with fried onions and ten spiced shrimp and avocado mousse salad,order
can you add three short rib grilled cheese with no pickled halapeños and two roasted pear granola and labneh bowl with sriracha mayo to my order,order
id like to get a roasted salmon with no truffle oil and five roasted pear granola and labneh bowl,order
can you delete eight fattoush and trenta lemon chamomile,order
id like to place an order for a soup of the day cup or bowl with no truffle oil,order
could i have a grande espresso double shot with hazelnut for karita,order
i'd like to order five macchiato with no almond milk and three green and nutty,order
i'd like to see my current cart summary,order
can i get a greek style pancakes with sauteed mushrooms for george mavra and one roasted salmon,order
can you make a small roasted squash and mushroom farro bowl for charline,order
replace ten cold brew with tall mint lemonade for sybilla,order
can you prepare eight roasted mushroom spinach and potato bowl with no bacon bits and four leek potato and spinach quiche and salad with ketchup,order
what do i need to do to finish checking out,order
please delete ketchup from croissant breakfast sandwich and nine cafe au lait,order
can i get a short iced mocha with mocha for mary cal and eight chicken salad,order
ready to complete everything now,order
replace cortado with short hot chocolate,order
please delete cappuccino with cinnamon powder and nine grilled cheese,order
remove chai latte with no marshmallows and four chai latte with chocolate shavings,order
can you make seven roasted cauliflower for fifi with no bacon bits,order
can i get a quiche soup with sauteed mushrooms and seven house breakfast plate with no ketchup,order
can i place an order for a roasted cauliflower with pickled halapeños,order
can you show me the process to check out,order
remove roasted pear granola and labneh bowl and ten quiche soup with fried onions,order
can you make a maple squash and chicken with no ketchup and six smoked salmon avocado and egg sandwich for mirabelle darcey,order
can you replace tall hot chocolate with one iced latte with whipped cream,order
replace tuna with iced latte for andreana,order
id like to place an order for three roasted salmon with pesto sauce and five tuna,order
can you replace nine americano with tuna nicoise with no chimichurri sauce,order
can i get a small cavatelli with vegetables with no guacamole for marlee cherey,order
actually can I replace spinach jerusalem artichoke and egg plate with quiche soup with no bacon bits,order
replace short espresso double shot with six flat white with no honey,order
id like to get a smoked salmon avocado and egg sandwich with no sriracha mayo and nine roasted pear granola and labneh bowl,order
can i get a fresh mozzarella with bacon bits for stafani kaylil,order
could you add a chicken salad with no parmesan cheese and six roasted pear granola and labneh bowl to my order,order
id like to order seven tuna nicoise with no sauteed mushrooms and ten chicken salad with guacamole,order
replace soup of the day cup or bowl with water with cinnamon powder for timmie,order
can i get a roasted pear granola and labneh bowl and for tamma carey,order
can i get nine crunchy halloumi for margareta,order
id like to get six turkey avocado with no sriracha mayo for jaime,order
can you make three spiced shrimp and avocado mousse salad for kerrill,order
replace halloumi sunny side breakfast sandwich with latte with caramel for leanor,order
please delete marshmallows from iced latte and eight roasted salmon and spring vegetable rice bowl,order
can you remove artichoke and feta quiche and salad with parmesan cheese and six cortado,order
can you make two flat white with no cinnamon powder and four quiche soup,order
can you replace sparkling water with seven latte,order
lets check out and get it over with,order
can you prepare a meze breakfast with truffle oil and two greek style pancakes for gwynne dianna,order
im done shopping can i pay and checkout,order
id like to get six roasted pear granola and labneh bowl with no fried onions for sydel alta,order
replace sparkling water with venti cappuccino for cordelia,order
can you make nine cold brew with no whipped cream and nine chicken salad,order
can you share the link to finalize my purchase,order
can i get a fresh mozzarella and for carolan,order
can you add six tuna to my order for jessa maire,order
id like to get ten spinach jerusalem artichoke and egg plate for brigitta vanya with pesto sauce,order
please delete five chicken salad and one greek style pancakes from the cart,order
can i get a tall cortado and nine croissant breakfast sandwich with sriracha mayo,order
could i get three water with oat milk and eight sausage breakfast sandwich,order
can i get a small roasted eggplant couscous bowl with mustard and five roasted salmon with no chimichurri sauce,order
hi id like to order a roasted pear granola and labneh bowl for auberta,order
can i get a greek style pancakes with truffle oil and put it under caresa batsheva,order
can you add two fattoush to my order for kath christean,order
delete egg in a hole with chimichurri sauce and short cafe au lait,order
delete ten water and nine lemon chamomile with mocha,order
id like to place an order for a scrambled egg plate with pickled halapeños for alexandra wenona,order
replace lemon chamomile with roasted squash and mushroom farro bowl with ketchup for jaclin,order
can i place an order for nine house breakfast plate and a latte with caramel,order
can you replace venti mint lemonade with ten blood orange hibiscus with chocolate shavings,order
id like to get a small short rib grilled cheese with sauteed mushrooms and five soup of the day cup or bowl,order
id like to get short rib and eggplant couscous bowl with pickled halapeños and eight meze breakfast,order
can you remove mocha from cafe au lait and four meze breakfast,order
clear all items and drinks from my cart,order
im ready to checkout,order
id like to get a large lamb kebab plate and eight chicken pita for sena,order
can i order a small greek style pancakes with no ketchup,order
id like to get five roasted mushroom spinach and potato bowl with no pickled halapeños for nike,order
replace roasted cauliflower with fattoush with fried onions for melli,order
can i get a lamb kebab plate with bacon bits and put it under caron eada,order
can you remove halloumi sunny side breakfast sandwich with no ketchup and soup of the day cup or bowl,order
can i get ten macchiato for lilias,order
delete mustard from meze breakfast and venti americano,order
id like to place an order for a artichoke and feta quiche and salad with mustard and two tartines with no chimichurri sauce,order
id like to view the contents of my cart,order
can you delete seven meze breakfast and venti cortado,order
lets check out and go,order
id like to order four cavatelli with vegetables with parmesan cheese and two roasted squash and mushroom farro bowl with no fried onions,order
id like to get one smoked salmon avocado and egg sandwich with truffle oil and three soup of the day cup or bowl,order
can you prepare two roasted salmon and spring vegetable rice bowl for doreen sher,order
id like to place an order for a roasted eggplant couscous bowl with guacamole for kirbee,order
can you make a large croissant breakfast sandwich and seven house breakfast plate with no sriracha mayo,order
im ready to pay for my order can you assist me,order
can you let me see the items in my current order,order
can you add six roasted salmon to my order,order
delete latte with almond milk and soup of the day cup or bowl,order
can you make ten spiced shrimp and avocado mousse salad with no pickled halapeños for lyndell and five roasted cauliflower,order
can you delete five cafe au lait from the order,order
replace chai latte with lamb kebab plate with mustard,order
can you replace roasted eggplant couscous bowl with eight iced latte with no caramel,order
please delete sausage breakfast sandwich with chimichurri sauce and one cappuccino,order
remove cortado with hazelnut and tomato basil cup or bowl from the order,order
please delete marshmallows from mint lemonade and eight spiced shrimp and avocado mousse salad,order
please delete croissant breakfast sandwich with sriracha mayo and ten apple berry,order
can you add two roasted salmon with parmesan cheese and nine crunchy halloumi to my order,order
can you prepare a tuna with ketchup for carolann gale,order
empty my order now,order
delete spiced shrimp and avocado mousse salad with fried onions and tatte house latte,order
can you prepare three apple berry with oat milk for madlen,order
can you make a medium croissant breakfast sandwich and ten roasted salmon for ettie lorianne,order
can you prepare a large chicken pita with guacamole and one squash and mushroom with no sauteed mushrooms,order
can you make a small breakfast sandwich for darrelle,order
delete cortado with no vanilla and one roasted pear granola and labneh bowl,order
can you replace one blood orange hibiscus with tall mint lemonade with no whipped cream,order
replace prosciutto and fig panini with short americano with cinnamon powder,order
could i have a grande tatte house latte with caramel for gabriella tallie,order
could i order ten breakfast sandwich with parmesan cheese,order
replace cortado with three cold brew for annie,order
id like to get two fattoush for arleta chickie with truffle oil and eight grilled cheese,order
can you remove roasted cauliflower and trenta iced latte,order
can you remove caramel from cold brew and one halloumi sunny side breakfast sandwich,order
delete truffle oil from grilled cheese and venti iced mocha,order
lets check out and finalize things,order
can i place an order for a croissant breakfast sandwich with sauteed mushrooms,order
id like to get five breakfast sandwich for nora with fried onions,order
id like to place an order for a tomato basil cup or bowl with parmesan cheese,order
clear my entire order now please,order
kindly email me the link to pay,order
replace tartines with grande iced mocha with no caramel,order
can you make a lamb kebab plate with no pickled halapeños for nanny,order
remove coconut milk from eight flat white and four short rib and eggplant couscous bowl,order
replace assorted mem teas with five water with no oat milk,order
can you add seven tuna nicoise to my order,order
can you prepare four croissant breakfast sandwich with chimichurri sauce and eight breakfast sandwich with no parmesan cheese,order
lets get the final bill now,order
can you replace grande espresso double shot with breakfast sandwich,order
replace blood orange hibiscus with five mint lemonade with whipped cream,order
replace breakfast sandwich with espresso double shot with mocha for henrie,order
remove sriracha mayo from cavatelli with vegetables and grande mint lemonade,order
id like to get five egg in a hole for crystie birdie,order
can you get me five prosciutto and fig panini with no truffle oil,order
can you add one lamb kebab plate to my order for tiffany nicky,order
id like to get two spinach jerusalem artichoke and egg plate with no fried onions,order
show me what i've got in my cart,order
can you make ten soup of the day cup or bowl with no bacon bits for sherrie chad,order
replace two cold brew with halloumi sunny side breakfast sandwich,order
remove cappuccino with hazelnut and five sausage breakfast sandwich,order
would you send me the link for payment,order
can you prepare a lamb kebab pita with pesto sauce and eight squash and mushroom,order
please delete pickled halapeños from three french toast and iced mocha,order
ready to settle up the bill now,order
lets check out,order
i want to see my shopping list,order
can i place an order for a grande apple berry with no almond milk,order
replace venti chai latte with four water with no mocha,order
delete five crunchy halloumi and six chicken pita with parmesan cheese,order
can i place an order for a prosciutto and fig panini with parmesan cheese and eight green and nutty with no guacamole,order
can i get a medium greek style pancakes with sauteed mushrooms for annecorinne,order
can i place an order for medium quiche soup with no mustard and ten fattoush,order
could you email the link to check out,order
delete hazelnut from seven blood orange soda and tuna nicoise,order
remove six cavatelli with vegetables and americano with oat milk,order
remove espresso double shot and tatte house latte with hazelnut from the order,order
can you prepare one chicken salad with no chimichurri sauce and four lamb hash with sauteed mushrooms,order
can you make six lamb hash for natka stephie,order
could i have a tomato basil cup or bowl with chimichurri sauce for vonni mandie,order
display the summary of my current order,order
lets check out and pay now,order
remove coconut milk from mocha,order
