id like to get a chicken salad with chimichurri sauce,make_order
can you prepare a quiche soup with guacamole and 5 lamb hash for Noah,make_order
can i get a large cavatelli with vegetables with no bacon bits and 5 crunchy halloumi for Michael,make_order
can you get me 5 roasted mushroom spinach and potato bowl and 3 smoked salmon avocado and egg sandwich with no pesto sauce,make_order
can i get a cold brew with caramel for Rehan and 1 artichoke and feta quiche and salad,make_order
can i order 1 iced tea and 2 roasted pear granola and labneh bowl with guacamole,make_order
can you add 1 short rib and eggplant couscous bowl with sriracha mayo and 5 grilled cheese to my order,make_order
can you make 1 apple berry with no cinnamon powder,make_order
can you add 2 lamb kebab pita to my order with guacamole,make_order
can i get 4 tuna nicoise and 2 breakfast sandwich with pickled halapeños,make_order
can i get a sparkling water with cinnamon powder for Noah and 4 soup of the day cup or bowl,make_order
can i get a halloumi sunny side breakfast sandwich and put it under Ava,make_order
can you prepare 4 cafe au lait with no almond milk and 1 smoked salmon avocado and egg sandwich,make_order
could i place an order for 3 croissant breakfast sandwich and 2 tuna nicoise,make_order
can you prepare a medium tuna nicoise with bacon bits and 5 short rib grilled cheese with no bacon bits,make_order
could you add a chicken pita with no guacamole to my order,make_order
can you prepare 5 quiche soup with no ketchup and 1 roasted squash and mushroom farro bowl with pesto sauce,make_order
id like to place an order for a roasted cauliflower with pesto sauce,make_order
id like to get 4 tuna nicoise for Noah with parmesan cheese and 1 short rib grilled cheese,make_order
id like to get 4 greek style pancakes for Matt,make_order
id like to get 4 chickpea and fava plate for Jun with ketchup and 5 roasted squash and mushroom farro bowl,make_order
can you prepare a iced mocha with whipped cream and 5 roasted mushroom spinach and potato bowl,make_order
can i get a tall americano with no vanilla and 3 house breakfast plate,make_order
can you add 3 tuna to my order for Emily,make_order
i'd like to get a tall cappuccino with hazelnut and 5 tartines,make_order
can you add 5 scrambled egg plate and 5 chicken salad to my order for Noah,make_order
id like to get 4 maple squash and chicken for William with ketchup and 3 meze breakfast,make_order
id like to place an order for a maple squash and chicken with no guacamole,make_order
i'd like to place an order for 2 cafe au lait with no chocolate shavings and 3 roasted salmon,make_order
can i get a large tomato basil cup or bowl with no fried onions and 1 chicken salad and put that under Michael,make_order
i'd like to place an order for 2 flat white with no coconut milk and 2 leek potato and spinach quiche and salad,make_order
can i place an order for a tall tatte house latte and 5 fresh mozzarella,make_order
id like to get 2 lamb kebab pita with sriracha mayo and 1 prosciutto and fig panini,make_order
i'd like to order a water with hazelnut and 2 croissant breakfast sandwich,make_order
can i get a small sausage breakfast sandwich with no fried onions and 2 short rib grilled cheese and put that under Mia,make_order
can i place an order for 4 roasted mushroom spinach and potato bowl with parmesan cheese,make_order
can i get a tall blood orange hibiscus with honey and 3 fresh mozzarella,make_order
can you make a small roasted pear granola and labneh bowl and 2 sausage breakfast sandwich for Noah,make_order
can you make 5 roasted salmon and spring vegetable rice bowl with no pickled halapeños and 5 roasted salmon and spring vegetable rice bowl for Mia,make_order
hi id like to order a halloumi sunny side breakfast sandwich for Ava,make_order
can you make a medium lamb hash and 3 chickpea and fava plate with no bacon bits,make_order
can you add 3 meze breakfast and 2 tomato basil cup or bowl to my order,make_order
id like to place an order for 2 breakfast sandwich,make_order
could i have a maple squash and chicken with pickled halapeños for Alexander,make_order
could i place an order for 5 green and nutty,make_order
can i place an order for 5 house breakfast plate,make_order
could i order 5 tomato basil cup or bowl and 1 grilled cheese,make_order
could i place an order for 2 lemon chamomile,make_order
id like to get a roasted pear granola and labneh bowl with no fried onions and 4 soup of the day cup or bowl,make_order
can you prepare 2 soup of the day cup or bowl with no fried onions and 3 lamb kebab pita with pesto sauce,make_order
id like to order 2 lamb kebab pita with no guacamole and ketchup and 4 chicken pita,make_order
can you make a green and nutty with no pickled halapeños for Olivia,make_order
could i order 4 tomato basil cup or bowl with mustard,make_order
can you prepare 2 halloumi sunny side breakfast sandwich with no fried onions for James,make_order
can you make a large sausage breakfast sandwich and 4 artichoke and feta quiche and salad with no bacon bits for Jun,make_order
can i get a large roasted mushroom spinach and potato bowl with guacamole and 2 sausage breakfast sandwich,make_order
id like a turkey avocado with no truffle oil and 5 quiche soup,make_order
can you prepare a medium spinach jerusalem artichoke and egg plate with parmesan cheese,make_order
can i order 4 tuna nicoise with ketchup,make_order
id like to order 5 meze breakfast with no mustard and 1 grilled cheese with sauteed mushrooms,make_order
