replace cavatelli with vegetables with 5 iced tea with cinnamon powder,replace_item
replace halloumi sunny side breakfast sandwich with san pellegrino with oat milk for James,replace_item
replace roasted pear granola and labneh bowl with venti blood orange hibiscus for Benjamin,replace_item
replace cafe au lait with tall cappuccino with no vanilla,replace_item
actually can I replace 3 macchiato with grande iced mocha with whipped cream,replace_item
can you replace 3 blood orange soda with tall kale and apple with no coconut milk,replace_item
replace tall cafe au lait with 3 latte,replace_item
can you replace grande san pellegrino limonata with 3 mocha with caramel,replace_item
can you replace grande americano with spinach jerusalem artichoke and egg plate with no truffle oil,replace_item
replace meze breakfast with drip coffee with coconut milk for James,replace_item
can you replace scrambled egg plate with 3 apple berry with no marshmallows,replace_item
can you replace 3 nitro cold brew with grande san pellegrino limonata with no coconut milk,replace_item
replace assorted mem teas with 3 macchiato with no oat milk,replace_item
replace lemon chamomile with 5 tatte house latte for Noah,replace_item
replace meze breakfast with nitro cold brew with cinnamon powder for Michael,replace_item
replace hot chocolate with roasted eggplant couscous bowl with fried onions,replace_item
can you replace grilled cheese with 1 chai latte with no mocha,replace_item
can you replace 4 latte with short latte for Jun,replace_item
replace greek style pancakes with greek style pancakes with no fried onions,replace_item
replace mocha with turkey avocado,replace_item
replace cafe au lait with maple squash and chicken with ketchup for Olivia,replace_item
actually can I remove bacon bits from smoked salmon avocado and egg sandwich,replace_item
can you replace tatte house latte with 3 kale and apple,replace_item
can you replace 2 apple berry with chickpea and fava plate,replace_item
replace green and nutty with tatte house latte for William,replace_item
can you replace trenta iced mocha with lamb kebab pita,replace_item
can you replace macchiato with 3 iced latte with vanilla,replace_item
replace spinach jerusalem artichoke and egg plate with cavatelli with vegetables,replace_item
can you replace 3 mocha with venti blood orange soda,replace_item
actually can I replace 1 americano with tall iced mocha with marshmallows,replace_item
replace chai latte with 4 flat white with no hazelnut for Benjamin,replace_item
replace sausage breakfast sandwich with tartines,replace_item
actually can I change grande latte to fattoush with ketchup,replace_item
can you replace cafe au lait with 3 blood orange hibiscus with oat milk,replace_item
replace roasted squash and mushroom farro bowl with fattoush with fried onions,replace_item
replace roasted mushroom spinach and potato bowl with scrambled egg plate with no truffle oil for Alexander,replace_item
can you replace short assorted mem teas with short rib grilled cheese with no pesto sauce,replace_item
replace roasted salmon with venti kale and apple with honey,replace_item
actually can I replace tuna with venti mocha,replace_item
can you replace tall cold brew with 1 mint lemonade,replace_item
can you replace short blood orange soda with short rib and eggplant couscous bowl with bacon bits,replace_item
can you replace 4 assorted mem teas with tall kale and apple with no cinnamon powder,replace_item
can you replace 5 matcha latte with grande cafe au lait with no chocolate shavings,replace_item
actually can I change venti cappuccino to sausage breakfast sandwich with pickled halapeños,replace_item
replace grilled cheese with fresh mozzarella with no pickled halapeños for Michael,replace_item
replace espresso double shot with 3 sparkling water with no hazelnut,replace_item
actually can I change trenta kale and apple to spinach jerusalem artichoke and egg plate with parmesan cheese,replace_item
can you replace 1 lemon chamomile with short espresso double shot with hazelnut,replace_item
can you replace 1 apple berry with trenta mocha with hazelnut,replace_item
can you replace cold brew with 2 blood orange hibiscus,replace_item
can you replace 5 mocha with trenta blood orange soda with no almond milk,replace_item
replace san pellegrino with smoked salmon avocado and egg sandwich with pickled halapeños for Ava,replace_item
replace latte with trenta drip coffee with no caramel,replace_item
can you replace short macchiato with tartines with no parmesan cheese,replace_item
replace meze breakfast with soup of the day cup or bowl,replace_item
can you replace trenta cafe au lait with short rib grilled cheese with ketchup,replace_item
replace venti assorted mem teas with 5 mint lemonade,replace_item
can you replace short mint lemonade with cavatelli with vegetables with no pickled halapeños,replace_item
replace maple squash and chicken with iced mocha,replace_item
replace tartines with chickpea and fava plate with no truffle oil,replace_item
replace roasted mushroom spinach and potato bowl with iced mocha with cinnamon powder for Alexander,replace_item
can you replace macchiato with 1 macchiato,replace_item
can you replace 2 lemon chamomile with tall mocha with no coconut milk,replace_item
replace halloumi sunny side breakfast sandwich with 5 macchiato with whipped cream for Matt,replace_item
replace roasted eggplant couscous bowl with trenta cortado with chocolate shavings,replace_item
can you replace trenta apple berry with house breakfast plate,replace_item
replace grande blood orange hibiscus with greek style pancakes for Jun,replace_item
replace sparkling water with 4 hot chocolate for Mia,replace_item
can you replace flat white with 4 latte with honey,replace_item
replace tall blood orange hibiscus with spiced shrimp and avocado mousse salad for Matt,replace_item
replace tall hot chocolate with 3 nitro cold brew with caramel,replace_item
can you replace cavatelli with vegetables with roasted salmon and spring vegetable rice bowl for Jack,replace_item
replace french toast with halloumi sunny side breakfast sandwich with no pickled halapeños,replace_item
replace spinach jerusalem artichoke and egg plate with water,replace_item
actually can I delete lamb hash and iced mocha from my cart,replace_item
replace lemon chamomile with venti chai latte with no oat milk,replace_item
can you replace venti iced mocha with spinach jerusalem artichoke and egg plate with parmesan cheese,replace_item
actually can I swap espresso double shot with 4 kale and apple with no marshmallows,replace_item
can you replace french toast with 4 blood orange hibiscus with no mocha,replace_item
replace egg in a hole with grande iced latte with honey,replace_item
replace soup of the day cup or bowl with san pellegrino with no whipped cream,replace_item
replace egg in a hole with grande san pellegrino with hazelnut,replace_item
replace fattoush with grande blood orange soda with mocha,replace_item
replace iced latte with tall mint lemonade,replace_item
replace short rib and eggplant couscous bowl with san pellegrino limonata with almond milk for Sophia,replace_item
can you replace trenta nitro cold brew with roasted squash and mushroom farro bowl with no truffle oil,replace_item
can you replace quiche soup with 4 blood orange soda with no vanilla,replace_item
can you replace tall matcha latte with fresh mozzarella,replace_item
can you replace roasted cauliflower with 2 cortado with no vanilla,replace_item
replace scrambled egg plate with 3 cappuccino with oat milk for Jack,replace_item
can you replace short rib grilled cheese with 5 san pellegrino limonata with no hazelnut,replace_item
replace egg in a hole with 5 americano with no coconut milk,replace_item
