please delete oat milk from water and 5 squash and mushroom,delete_item
delete trenta sparkling water with almond milk from the order,delete_item
please remove parmesan cheese from 3 cavatelli with vegetables and chai latte,delete_item
can you remove lemon chamomile with hazelnut and 2 mint lemonade,delete_item
please remove 2 chicken salad with no ketchup,delete_item
can you remove 5 tartines with chimichurri sauce and kale and apple,delete_item
please remove short rib grilled cheese with ketchup and tall apple berry,delete_item
can you remove 1 greek style pancakes with pickled halapeños and 2 nitro cold brew,delete_item
delete 5 roasted salmon and spring vegetable rice bowl and 1 fattoush with truffle oil,delete_item
delete 1 turkey avocado and smoked salmon avocado and egg sandwich,delete_item
remove breakfast sandwich and 5 scrambled egg plate from the cart,delete_item
delete 2 chicken pita and trenta drip coffee with almond milk,delete_item
please remove 1 roasted cauliflower with mustard from the cart,delete_item
can you remove 1 green and nutty with pickled halapeños and mint lemonade,delete_item
can you remove iced mocha with hazelnut and 4 assorted mem teas,delete_item
please remove fried onions from 4 roasted squash and mushroom farro bowl and mocha,delete_item
remove 3 roasted cauliflower and apple berry with mocha,delete_item
remove venti hot chocolate with cinnamon powder and 4 tartines,delete_item
remove almond milk from kale and apple and fresh mozzarella,delete_item
please delete ketchup from 5 artichoke and feta quiche and salad and nitro cold brew,delete_item
delete 5 fresh mozzarella and turkey avocado,delete_item
can you remove flat white with hazelnut and iced latte,delete_item
please delete 1 water with vanilla and 2 mocha with no caramel,delete_item
please delete coconut milk from venti flat white and house breakfast plate,delete_item
remove hazelnut from 3 mint lemonade and 4 squash and mushroom,delete_item
delete short rib and eggplant couscous bowl with sriracha mayo and cortado,delete_item
can you remove macchiato with no honey and tatte house latte,delete_item
delete 3 matcha latte and 1 americano with chocolate shavings,delete_item
delete espresso double shot with honey and roasted pear granola and labneh bowl,delete_item
can you remove short rib and eggplant couscous bowl and venti cortado,delete_item
can you remove bacon bits from green and nutty and tatte house latte,delete_item
delete pesto sauce from tartines,delete_item
can you remove assorted mem teas with hazelnut and mocha with no cinnamon powder,delete_item
delete trenta blood orange soda with hazelnut from the order,delete_item
remove parmesan cheese from meze breakfast and short iced tea,delete_item
remove greek style pancakes with no fried onions and tall iced mocha,delete_item
please delete honey from grande lemon chamomile and short rib grilled cheese,delete_item
delete 2 chicken pita with no bacon bits and venti latte,delete_item
remove sriracha mayo from cavatelli with vegetables and trenta iced mocha,delete_item
please delete 1 cold brew with no vanilla and 2 tatte house latte,delete_item
remove 5 fresh mozzarella with pickled halapeños and kale and apple,delete_item
please delete lamb kebab pita and nitro cold brew from the cart,delete_item
please delete honey from assorted mem teas and 1 chicken salad,delete_item
delete 4 fresh mozzarella and 1 sausage breakfast sandwich with parmesan cheese,delete_item
delete 3 crunchy halloumi and prosciutto and fig panini,delete_item
can you remove caramel from lemon chamomile and 4 chicken pita,delete_item
remove 5 crunchy halloumi and macchiato with coconut milk,delete_item
remove leek potato and spinach quiche and salad and soup of the day cup or bowl with no truffle oil from the order,delete_item
please remove 2 lamb kebab pita with no sriracha mayo,delete_item
remove 1 maple squash and chicken with truffle oil and hot chocolate,delete_item
remove pesto sauce from fresh mozzarella and short san pellegrino,delete_item
please delete sauteed mushrooms from greek style pancakes and 1 kale and apple,delete_item
can you remove bacon bits from 3 chicken salad and cortado,delete_item
please delete 3 iced tea and 2 mocha from the cart,delete_item
please delete soup of the day cup or bowl with no bacon bits and 1 iced latte,delete_item
remove hazelnut from 2 cafe au lait and 5 short rib grilled cheese,delete_item
please delete iced latte with mocha and 2 turkey avocado,delete_item
delete french toast with chimichurri sauce and grande assorted mem teas,delete_item
can you remove sausage breakfast sandwich with pesto sauce and 1 cappuccino,delete_item
please delete fresh mozzarella from the cart,delete_item
can you remove chicken salad with sriracha mayo and 1 iced mocha,delete_item
please delete guacamole from soup of the day cup or bowl and lemon chamomile,delete_item
delete 5 espresso double shot and 1 nitro cold brew with honey,delete_item
please delete sauteed mushrooms from leek potato and spinach quiche and salad and 4 drip coffee,delete_item
please remove leek potato and spinach quiche and salad with truffle oil and tall matcha latte,delete_item
delete 3 french toast with chimichurri sauce and fattoush with bacon bits,delete_item
delete 5 meze breakfast with parmesan cheese and spinach jerusalem artichoke and egg plate with chimichurri sauce,delete_item
can you delete 5 leek potato and spinach quiche and salad and water with hazelnut,delete_item
delete mustard from roasted mushroom spinach and potato bowl and nitro cold brew,delete_item
can you remove vanilla from chai latte and 4 fresh mozzarella,delete_item
please delete sparkling water with mocha and 2 french toast,delete_item
remove 3 meze breakfast and iced tea with whipped cream,delete_item
can you remove 2 smoked salmon avocado and egg sandwich with fried onions and hot chocolate,delete_item
delete cavatelli with vegetables with truffle oil and short hot chocolate,delete_item
remove lemon chamomile with no chocolate shavings and lamb kebab pita,delete_item
delete 5 iced latte and chai latte with no marshmallows,delete_item
please delete almond milk from blood orange soda and 1 roasted squash and mushroom farro bowl,delete_item
remove ketchup from sausage breakfast sandwich and hot chocolate,delete_item
remove san pellegrino with no vanilla and 4 cortado with marshmallows,delete_item
remove drip coffee with no mocha and roasted pear granola and labneh bowl,delete_item
please delete marshmallows from americano and 5 tuna,delete_item
can you remove chickpea and fava plate with sriracha mayo and chickpea and fava plate,delete_item
please delete 1 san pellegrino limonata with hazelnut and 3 cafe au lait with no mocha,delete_item
please delete 2 hot chocolate with no chocolate shavings and 1 chai latte,delete_item
can you remove parmesan cheese from lamb kebab pita and americano,delete_item
can you remove smoked salmon avocado and egg sandwich and roasted eggplant couscous bowl with no ketchup,delete_item
can you remove short rib grilled cheese and cafe au lait from the cart,delete_item
delete lamb kebab plate with ketchup and short espresso double shot,delete_item
can you remove truffle oil from croissant breakfast sandwich and venti iced mocha,delete_item
please delete 5 fattoush with mustard and 3 greek style pancakes,delete_item
can you remove french toast with no ketchup and greek style pancakes,delete_item
please delete sauteed mushrooms from roasted pear granola and labneh bowl and 2 iced latte,delete_item
remove lemon chamomile and macchiato with no honey from the order,delete_item
delete pickled halapeños from croissant breakfast sandwich and coconut milk from san pellegrino limonata,delete_item
